gyroscope	 104.0Hz
cycle sample index,gyro X,gyro Y,gyro Z
3351,3.006,0.839,-145.485
3352,5.918,1.748,-294.396
3353,5.639,1.398,-393.584
3354,1.817,0.163,-408.799
3355,1.165,-0.117,-314.270
3356,-0.093,-0.093,-154.456
3357,1.282,0.210,-28.449
3358,-1.048,-0.117,-16.100
3359,0.629,0.606,-70.669
3360,4.194,1.491,-187.379
3361,6.314,1.538,-334.122
3362,7.037,2.540,-389.413
3363,0.932,3.612,-340.856
3364,1.282,1.771,-226.406
3365,0.350,0.699,-99.444
3366,0.163,0.000,-12.745
3367,0.117,0.023,-15.984
3368,1.584,0.513,-106.201
3369,2.214,1.305,-266.832
3370,5.103,3.169,-405.024
3371,7.875,5.079,-449.201
3372,5.056,4.380,-355.884
3373,2.749,2.214,-181.624
3374,1.934,0.769,-44.060
3375,0.443,0.000,-5.033
3376,1.678,0.303,-43.082
3377,0.769,0.676,-151.287
3378,0.070,2.470,-283.771
3379,4.893,2.610,-354.137
3380,10.998,0.722,-341.228
3381,5.895,1.165,-265.597
3382,3.262,0.839,-154.572
3383,0.839,0.186,-44.456
3384,0.280,0.023,-14.213
3385,1.864,0.419,-74.164
3386,3.588,0.955,-202.081
3387,5.056,0.536,-355.791
3388,3.379,-0.839,-449.620
3389,3.448,-0.419,-405.490
3390,3.472,0.373,-252.642
3391,2.913,0.303,-86.070
3392,0.396,-0.070,-4.497
3393,0.117,-0.070,-7.712
3394,0.117,0.303,-62.164
3395,0.722,1.072,-169.344
3396,4.590,1.421,-300.570
3397,4.078,1.934,-386.687
3398,2.074,2.423,-382.959
3399,3.821,1.724,-285.215
3400,1.282,0.396,-143.085
3401,-2.656,-0.559,-40.146
3402,0.606,0.047,-10.462
3403,1.002,0.303,-46.437
3404,2.190,1.305,-175.239
3405,4.031,3.868,-355.185
3406,5.848,6.641,-459.103
3407,6.431,5.103,-419.633
3408,1.282,1.445,-231.812
3409,4.800,-1.398,-36.534
3410,-2.540,0.676,0.093
3411,-0.233,0.373,-19.922
3412,1.165,0.979,-89.705
3413,0.909,2.889,-214.407
3414,9.926,2.144,-341.671
3415,9.343,2.260,-410.080
3416,4.893,2.423,-367.441
3417,2.050,1.421,-215.502
3418,3.448,0.839,-52.914
3419,-0.979,-0.210,-4.683
3420,0.326,0.047,-31.245
3421,3.518,0.583,-141.897
3422,5.476,-0.233,-310.496
3423,5.056,-1.584,-433.543
3424,3.868,0.280,-428.883
3425,5.382,1.817,-266.995
3426,-0.862,1.212,-73.139
3427,2.004,-0.629,-3.006
3428,0.070,0.000,-23.207
3429,-0.419,0.746,-101.052
3430,2.726,0.909,-228.736
3431,2.237,1.794,-342.533
3432,5.103,1.981,-394.050
3433,6.780,1.538,-345.562
3434,3.775,0.489,-224.239
3435,-2.307,-0.443,-91.056
3436,-1.072,-0.233,-31.944
3437,0.955,0.256,-41.241
3438,0.559,1.235,-138.682
3439,3.495,4.101,-292.415
3440,6.850,5.545,-407.867
3441,4.311,2.982,-400.201
3442,3.029,0.746,-252.292
3443,5.965,-1.118,-86.839
3444,-1.048,0.256,-9.413
3445,0.163,0.396,-37.420
3446,0.909,1.328,-129.315
3447,5.452,1.748,-254.669
3448,6.338,2.470,-374.664
3449,4.474,2.773,-401.133
3450,0.839,1.957,-295.514
3451,3.425,1.654,-133.136
3452,4.567,1.002,-47.532
3453,0.140,0.000,-48.790
3454,1.841,-0.023,-131.039
3455,3.938,-0.513,-262.009
3456,4.637,-0.699,-370.820
3457,4.124,1.491,-379.813
3458,5.336,2.074,-256.766
3459,-0.769,1.421,-107.157
3460,1.328,-0.280,-14.889
3461,-0.746,0.280,-26.469
3462,1.118,0.606,-122.628
3463,2.283,1.328,-260.308
3464,4.520,1.841,-378.392
3465,7.223,1.957,-403.393
3466,7.340,1.165,-324.010
3467,1.887,0.186,-177.243
3468,-4.520,-0.816,-59.322
3469,0.303,0.070,-25.327
3470,0.559,0.489,-59.648
3471,1.258,2.167,-176.055
3472,4.101,4.567,-319.140
3473,6.151,4.567,-406.655
3474,1.701,2.633,-352.040
3475,5.685,0.513,-203.432
3476,4.707,-0.629,-72.929
3477,-0.536,0.210,-13.025
3478,1.048,0.233,-45.155
3479,2.610,1.048,-151.613
3480,5.802,1.794,-297.401
3481,4.823,2.749,-400.970
3482,3.099,2.540,-369.841
3483,2.447,1.864,-244.440
3484,4.590,1.235,-110.652
3485,1.212,0.186,-52.751
3486,0.932,-0.093,-87.981
3487,3.285,-0.373,-178.292
3488,4.730,-0.862,-284.889
3489,3.914,-0.140,-347.729
3490,6.594,1.561,-307.770
3491,1.678,1.305,-195.464
3492,-1.887,1.165,-105.223
3493,0.489,0.233,-73.908
3494,0.792,0.396,-101.285
3495,1.748,0.722,-179.037
3496,3.938,0.955,-263.709
3497,5.522,1.375,-318.138
3498,6.967,1.398,-305.044
3499,5.918,0.326,-245.629
3500,-1.025,-0.722,-156.413
3501,-4.217,-0.676,-104.198
3502,0.396,0.769,-110.419
3503,3.681,1.911,-172.700
3504,3.705,2.982,-250.825
3505,5.056,3.938,-295.374
3506,1.934,1.282,-278.994
3507,4.101,-1.002,-197.677
3508,2.889,-0.443,-117.432
3509,2.283,-0.070,-85.581
3510,0.629,0.909,-113.657
3511,3.332,1.188,-192.062
3512,4.916,1.701,-279.740
3513,4.264,2.190,-325.105
3514,2.749,1.701,-288.174
3515,0.233,0.839,-176.055
3516,1.631,0.699,-71.927
3517,1.351,0.536,-46.786
3518,3.169,0.885,-109.953
3519,2.843,0.489,-241.831
3520,4.916,0.419,-364.109
3521,4.078,-0.629,-393.910
3522,3.868,2.493,-306.185
3523,0.629,2.679,-145.905
3524,0.885,0.186,-23.370
3525,0.443,-0.117,-11.813
3526,0.979,0.419,-73.535
3527,3.565,0.932,-190.221
3528,3.052,1.817,-315.971
3529,5.033,2.027,-392.186
3530,6.804,1.864,-364.925
3531,5.639,0.955,-251.291
3532,0.000,-0.163,-105.782
3533,-2.540,-0.629,-31.991
3534,1.911,0.256,-38.585
3535,0.792,0.373,-111.724
3536,1.748,2.307,-250.126
3537,6.198,4.311,-375.410
3538,6.314,3.775,-401.925
3539,2.726,0.047,-291.809
3540,4.660,-1.351,-131.831
3541,0.932,-0.373,-30.803
3542,-1.188,0.396,-21.646
3543,1.212,0.489,-95.856
3544,2.796,1.468,-220.768
3545,6.617,1.957,-340.786
3546,4.777,2.610,-389.133
3547,2.982,1.957,-304.158
3548,2.400,1.142,-162.657
3549,2.423,0.583,-53.893
3550,0.629,0.117,-21.413
3551,2.167,0.233,-80.688
3552,3.984,-0.233,-223.028
3553,4.543,-1.445,-367.884
3554,3.728,-0.350,-429.023
3555,5.103,2.260,-337.803
3556,2.260,1.118,-151.427
3557,-0.559,0.350,-20.038
3558,1.002,-0.326,-5.243
3559,-1.118,0.652,-58.600
3560,2.190,0.839,-179.643
3561,2.423,1.608,-312.826
3562,4.660,2.027,-400.550
3563,6.594,1.794,-379.837
3564,4.497,0.862,-264.175
3565,-0.769,0.023,-114.147
3566,-1.491,-0.280,-27.727
3567,1.142,0.210,-20.201
3568,0.559,0.746,-91.639
3569,1.841,3.076,-242.273
3570,5.848,5.499,-384.194
3571,5.615,4.031,-425.854
3572,2.004,1.841,-308.306
3573,6.105,-0.513,-136.422
3574,1.748,-0.373,-22.694
3575,-1.235,0.489,-15.029
3576,1.375,0.652,-85.418
3577,3.984,1.491,-206.205
3578,6.920,2.074,-342.417
3579,5.196,2.866,-412.061
3580,2.796,2.190,-345.376
3581,2.773,1.491,-202.920
3582,4.171,0.885,-72.347
3583,0.606,0.023,-26.049
3584,1.095,-0.093,-64.657
3585,3.239,-0.513,-187.216
3586,4.311,-1.212,-332.072
3587,3.914,0.280,-410.756
3588,6.804,2.074,-345.772
3589,0.652,1.654,-197.840
3590,0.629,0.303,-62.910
3591,0.163,-0.070,-7.130
3592,-0.862,0.419,-47.742
3593,1.072,0.885,-165.174
3594,3.379,1.561,-315.855
3595,6.501,1.957,-413.342
3596,8.108,1.678,-397.032
3597,5.079,0.816,-281.860
3598,-2.633,-0.210,-124.399
3599,-1.794,-0.210,-31.968
3600,1.095,0.280,-27.587
3601,0.070,1.002,-96.322
3602,3.006,3.379,-234.351
3603,6.105,4.543,-364.529
3604,2.936,2.726,-390.881
3605,4.800,1.305,-285.518
3606,6.244,-0.117,-153.128
3607,1.864,0.000,-50.072
3608,0.140,0.093,-19.269
3609,1.654,0.443,-82.832
3610,4.171,1.235,-215.828
3611,5.312,2.214,-342.766
3612,4.846,2.144,-377.483
3613,2.307,1.188,-330.045
3614,1.142,0.419,-227.431
3615,0.303,0.000,-92.687
3616,0.722,0.117,-15.821
3617,-0.513,0.047,-33.948
3618,4.380,0.862,-128.616
3619,5.010,0.186,-289.456
3620,4.008,0.839,-417.070
3621,5.895,3.565,-392.139
3622,2.377,2.773,-256.044
3623,1.491,0.583,-93.270
3624,0.303,-0.093,-4.590
3625,0.186,-0.047,-7.386
3626,0.070,0.536,-83.670
3627,1.305,1.468,-249.846
3628,3.332,1.981,-400.341
3629,4.777,3.379,-443.562
3630,5.988,4.334,-361.896
3631,3.961,3.006,-195.790
3632,3.379,1.212,-47.765
3633,-0.303,-0.163,-4.963
3634,1.398,0.326,-43.175
3635,0.629,0.979,-149.819
3636,3.821,2.913,-301.525
3637,2.889,3.169,-397.172
3638,6.338,1.072,-355.814
3639,7.060,0.280,-246.095
3640,2.633,0.396,-116.617
3641,0.722,0.023,-24.698
3642,0.699,0.047,-20.248
3643,2.400,0.606,-110.745
3644,4.823,1.515,-256.952
3645,4.986,1.701,-367.977
3646,1.817,0.746,-408.635
3647,0.023,0.513,-353.065
3648,2.260,0.932,-214.640
3649,2.214,0.536,-66.778
3650,0.466,0.140,-16.776
3651,-0.652,0.210,-46.344
3652,2.610,1.118,-137.773
3653,5.149,1.491,-280.951
3654,8.365,1.887,-377.227
3655,1.328,3.821,-364.179
3656,1.724,2.307,-276.198
3657,0.885,1.095,-153.990
3658,0.652,0.233,-43.990
3659,0.117,-0.047,-6.454
3660,0.816,0.256,-61.955
3661,1.981,0.955,-206.601
3662,3.938,2.353,-361.593
3663,7.573,4.567,-446.638
3664,5.802,4.823,-402.042
3665,3.309,2.889,-245.675
3666,2.097,1.188,-85.138
3667,0.536,0.093,-7.526
3668,1.421,0.210,-18.663
3669,0.979,0.350,-95.716
3670,0.210,1.701,-228.526
3671,2.214,3.122,-332.514
3672,10.112,1.538,-365.321
3673,8.644,1.048,-317.975
3674,4.264,1.142,-216.690
3675,2.004,0.466,-83.810
3676,0.023,-0.047,-5.872
3677,0.769,0.117,-25.816
3678,2.936,0.699,-129.898
3679,5.895,0.769,-292.834
3680,4.287,-1.072,-432.984
3681,3.495,-1.654,-456.167
3682,3.215,-0.093,-337.174
3683,3.495,0.606,-152.825
3684,0.629,-0.023,-11.790
3685,0.606,-0.256,-3.984
3686,0.070,0.093,-45.179
3687,1.305,0.350,-138.355
3688,4.357,0.419,-259.772
3689,3.169,1.142,-347.403
3690,0.140,2.493,-369.235
3691,3.309,1.887,-314.806
3692,2.679,0.792,-197.002
3693,-1.724,-0.303,-78.148
3694,-0.186,-0.093,-26.073
3695,0.536,0.326,-59.205
3696,1.305,1.654,-182.602
3697,4.194,4.450,-328.926
3698,6.105,6.454,-409.684
3699,5.336,4.800,-377.274
3700,0.769,1.957,-229.738
3701,4.404,-1.002,-56.596
3702,-0.862,0.280,-4.404
3703,0.023,0.606,-36.325
3704,-0.186,1.957,-114.986
3705,2.516,3.355,-243.299
3706,11.906,2.050,-356.933
3707,8.621,2.353,-404.441
3708,3.891,2.190,-338.223
3709,2.167,1.351,-179.550
3710,3.099,0.722,-40.449
3711,-0.885,-0.186,-5.522
3712,0.583,0.117,-38.515
3713,3.984,0.676,-160.910
3714,5.662,-0.443,-335.404
3715,4.683,-1.654,-449.830
3716,3.984,0.792,-423.501
3717,5.312,1.794,-243.299
3718,-1.072,1.072,-55.524
3719,2.447,-0.792,-1.864
3720,-0.186,0.093,-26.632
3721,-0.466,0.839,-110.512
3722,2.633,1.002,-238.848
3723,2.516,1.794,-348.428
3724,5.382,1.981,-390.601
3725,6.641,1.445,-334.192
3726,3.262,0.419,-210.842
3727,-2.563,-0.466,-82.412
3728,-0.769,-0.186,-30.570
3729,1.118,0.256,-42.989
3730,0.513,1.235,-142.782
3731,4.147,4.054,-297.541
3732,6.641,5.382,-408.822
3733,4.264,2.819,-393.397
3734,3.146,0.326,-242.273
3735,5.569,-1.188,-78.544
3736,-1.491,0.373,-8.714
3737,0.350,0.373,-40.053
3738,1.048,1.235,-129.431
3739,4.543,1.911,-248.751
3740,6.314,2.377,-362.152
3741,4.124,2.679,-391.277
3742,0.489,2.074,-290.691
3743,3.518,1.794,-131.249
3744,4.334,1.142,-55.850
3745,0.629,0.256,-53.870
3746,1.118,0.303,-129.734
3747,3.169,0.466,-258.024
3748,5.499,-0.186,-355.022
3749,4.357,0.606,-365.624
3750,2.703,3.402,-260.541
3751,1.491,1.631,-115.871
3752,0.816,0.070,-23.160
3753,0.396,0.047,-31.851
3754,2.004,0.513,-125.587
3755,2.679,1.305,-253.737
3756,3.984,1.817,-360.474
3757,6.780,1.934,-386.850
3758,7.107,1.282,-315.412
3759,2.982,0.280,-180.132
3760,-4.054,-0.909,-62.374
3761,0.000,-0.093,-34.204
3762,1.235,0.303,-62.910
3763,1.258,1.491,-171.884
3764,5.429,3.658,-312.942
3765,6.384,4.264,-402.042
3766,2.633,1.701,-360.451
3767,5.103,-0.979,-213.358
3768,2.679,-0.629,-79.290
3769,-0.816,0.186,-12.559
3770,0.652,0.210,-38.911
3771,1.142,1.142,-141.245
3772,5.569,1.701,-277.899
3773,5.382,2.586,-388.877
3774,3.518,2.563,-379.441
3775,1.981,1.841,-248.355
3776,4.287,1.375,-106.784
3777,2.726,0.559,-43.291
3778,0.303,-0.047,-72.929
3779,1.934,-0.186,-174.890
3780,4.450,-0.652,-294.931
3781,4.287,-0.443,-368.187
3782,4.287,1.934,-336.242
3783,4.986,1.305,-202.500
3784,-1.398,1.188,-74.257
3785,1.165,-0.280,-15.448
3786,-0.746,0.513,-55.803
3787,2.120,0.746,-174.797
3788,2.260,1.584,-309.051
3789,4.893,1.981,-398.547
3790,6.873,1.841,-382.609
3791,5.266,0.932,-273.356
3792,-0.559,0.000,-124.562
3793,-2.097,-0.373,-35.509
3794,1.235,0.186,-23.906
3795,0.280,0.699,-89.472
3796,2.214,3.006,-234.584
3797,5.942,5.219,-377.903
3798,5.499,3.728,-423.780
3799,2.796,1.258,-314.294
3800,4.916,-0.210,-148.607
3801,2.400,-0.513,-29.032
3802,-1.002,0.350,-12.046
3803,1.305,0.536,-77.146
3804,3.914,1.351,-202.337
3805,6.198,2.190,-346.424
3806,4.730,2.866,-412.993
3807,2.470,2.237,-341.834
3808,2.866,1.584,-201.196
3809,4.334,0.955,-73.581
3810,0.256,-0.023,-37.327
3811,1.421,-0.093,-85.278
3812,3.681,-0.489,-202.267
3813,4.380,-0.955,-328.064
3814,4.101,0.676,-384.986
3815,6.710,1.841,-310.356
3816,-0.163,1.608,-179.247
3817,0.280,0.373,-69.993
3818,0.536,-0.093,-22.927
3819,-0.513,0.489,-69.038
3820,1.445,0.955,-188.544
3821,3.961,1.515,-323.171
3822,6.641,1.864,-396.333
3823,7.945,1.421,-366.742
3824,3.891,0.536,-252.549
3825,-3.332,-0.373,-111.467
3826,-1.258,-0.117,-34.601
3827,0.862,0.280,-33.575
3828,0.326,1.282,-112.865
3829,3.798,3.775,-256.300
3830,6.198,4.520,-376.575
3831,2.703,2.447,-380.419
3832,4.846,1.002,-262.055
3833,5.312,-0.186,-127.707
3834,1.305,-0.047,-33.599
3835,0.350,0.093,-22.135
3836,1.887,0.606,-104.734
3837,4.613,1.445,-242.786
3838,5.336,2.423,-362.898
3839,4.264,2.307,-377.553
3840,2.959,1.515,-304.065
3841,2.237,0.559,-191.689
3842,0.792,0.023,-73.372
3843,0.769,0.093,-15.355
3844,1.072,0.117,-49.093
3845,4.334,0.047,-169.997
3846,3.472,-0.746,-338.689
3847,4.474,1.305,-433.380
3848,4.427,3.681,-362.362
3849,2.866,1.561,-197.607
3850,1.864,-0.140,-38.818
3851,0.210,-0.093,-1.515
3852,-0.489,0.303,-36.371
3853,0.280,0.955,-150.238
3854,2.330,1.748,-310.263
3855,4.730,1.981,-421.544
3856,5.173,2.679,-409.614
3857,4.311,2.982,-293.580
3858,2.540,1.817,-127.451
3859,0.909,0.303,-16.100
3860,1.072,0.140,-12.629
3861,0.163,0.513,-83.950
3862,1.561,2.377,-225.358
3863,5.918,4.031,-367.441
3864,2.493,2.679,-397.778
3865,7.316,0.466,-300.034
3866,4.660,0.210,-164.754
3867,1.538,0.023,-46.181
3868,0.210,0.000,-11.906
3869,1.934,0.326,-71.880
3870,3.309,1.235,-208.349
3871,4.171,2.214,-339.015
3872,4.497,2.330,-379.254
3873,2.889,1.421,-349.081
3874,1.841,0.559,-248.541
3875,1.631,0.186,-112.120
3876,1.142,0.163,-25.630
3877,0.583,0.117,-32.504
3878,2.726,0.303,-122.511
3879,3.891,0.210,-278.621
3880,5.103,1.351,-397.382
3881,4.474,3.612,-371.845
3882,2.493,2.214,-254.436
3883,1.002,0.652,-109.929
3884,0.583,-0.093,-13.491
3885,-0.117,0.070,-16.357
3886,0.489,0.629,-109.953
3887,2.214,1.468,-272.191
3888,3.425,1.911,-400.713
3889,5.010,3.751,-426.087
3890,4.800,4.357,-333.376
3891,3.285,2.819,-172.583
3892,3.192,1.048,-42.103
3893,0.047,-0.047,-8.807
3894,1.002,0.419,-60.906
3895,1.654,1.491,-177.406
3896,4.008,3.006,-322.705
3897,1.841,2.866,-383.168
3898,8.668,0.909,-330.371
3899,6.221,0.489,-218.671
3900,2.190,0.373,-96.485
3901,0.583,0.023,-18.989
3902,0.909,0.117,-31.059
3903,3.029,0.769,-137.423
3904,5.266,1.538,-284.516
3905,4.124,1.165,-390.112
3906,0.163,0.326,-414.763
3907,1.165,0.839,-330.278
3908,2.190,0.839,-173.026
3909,2.377,0.536,-39.330
3910,-0.373,0.023,-17.265
3911,-0.559,0.326,-57.341
3912,2.586,1.328,-152.732
3913,6.314,1.701,-295.164
3914,6.827,2.330,-368.396
3915,1.398,3.751,-350.665
3916,2.120,2.144,-270.723
3917,1.515,1.165,-161.842
3918,0.722,0.303,-55.128
3919,0.093,-0.047,-6.011
3920,0.396,0.140,-47.206
3921,1.561,0.839,-188.194
3922,4.217,2.400,-354.533
3923,7.340,4.730,-455.445
3924,5.732,5.149,-418.002
3925,3.309,3.006,-262.987
3926,1.491,1.095,-93.317
3927,0.816,0.140,-8.341
3928,0.256,0.023,-15.192
3929,0.326,0.489,-86.653
3930,0.466,2.027,-192.971
3931,2.237,3.239,-301.292
3932,11.883,1.235,-353.484
3933,8.411,1.398,-337.291
3934,4.427,1.538,-257.861
3935,2.726,0.792,-121.999
3936,0.373,0.023,-14.306
3937,0.117,0.000,-15.914
3938,1.911,0.536,-97.394
3939,5.452,0.885,-251.197
3940,4.986,-0.839,-411.664
3941,4.474,-1.934,-463.414
3942,3.355,-0.396,-370.889
3943,2.260,1.095,-171.884
3944,0.396,0.163,-14.073
3945,1.398,-0.513,-2.283
3946,0.140,0.070,-38.655
3947,0.466,0.699,-132.251
3948,3.122,1.165,-256.766
3949,3.146,1.911,-356.094
3950,3.425,2.004,-372.171
3951,4.147,1.748,-301.852
3952,3.495,0.769,-183.884
3953,-2.167,-0.536,-77.403
3954,-0.489,-0.210,-37.163
3955,0.792,0.303,-77.030
3956,1.305,1.584,-199.425
3957,4.520,4.171,-333.237
3958,6.314,5.732,-396.286
3959,5.196,3.868,-347.450
3960,2.586,-0.023,-202.570
3961,2.866,-1.002,-55.687
3962,-0.373,0.163,-9.949
3963,0.466,0.489,-49.536
3964,-0.955,2.004,-137.167
3965,3.728,2.470,-265.271
3966,9.972,1.981,-366.323
3967,6.710,2.423,-395.075
3968,3.472,1.957,-306.581
3969,1.911,1.025,-135.769
3970,2.330,0.513,-26.981
3971,-0.676,-0.140,-13.118
3972,1.445,0.373,-76.634
3973,4.986,0.606,-224.006
3974,5.522,-1.072,-379.510
3975,3.961,-1.165,-444.890
3976,3.751,1.771,-363.736
3977,3.355,1.515,-164.172
3978,-0.070,0.326,-20.341
3979,1.468,-0.489,-6.081
3980,-0.606,0.419,-54.219
3981,2.027,0.699,-167.341
3982,2.283,1.538,-297.005
3983,3.332,2.004,-378.415
3984,6.175,1.934,-378.881
3985,5.429,1.025,-288.477
3986,0.350,0.047,-150.378
3987,-2.353,-0.373,-48.860
3988,0.769,0.093,-24.349
3989,0.699,0.489,-72.253
3990,1.421,2.353,-212.403
3991,5.406,5.382,-366.020
3992,7.037,4.963,-434.801
3993,2.540,1.794,-349.220
3994,4.520,-0.093,-169.321
3995,3.495,-0.862,-29.428
3996,-1.911,0.606,-11.790
3997,1.328,0.489,-68.898
3998,1.701,1.724,-175.659
3999,6.710,1.957,-301.106
4000,5.522,2.749,-397.335
4001,2.819,2.540,-373.755
4002,1.002,1.957,-231.416
4003,5.778,1.771,-92.175
4004,1.794,0.466,-52.145
4005,0.233,0.093,-96.229
4006,2.167,0.210,-200.473
4007,5.010,0.000,-303.646
4008,4.334,-0.140,-353.042
4009,4.054,2.540,-302.504
4010,2.819,2.120,-176.451
4011,-0.117,1.025,-72.044
4012,0.466,0.117,-37.723
4013,1.468,0.280,-93.782
4014,2.913,0.746,-207.254
4015,2.843,1.538,-316.531
4016,5.895,1.817,-373.359
4017,7.340,1.491,-339.528
4018,4.637,0.396,-237.334
4019,-2.540,-0.583,-109.929
4020,-1.981,-0.350,-49.909
4021,0.769,0.350,-58.949
4022,0.769,1.491,-143.272
4023,4.357,3.938,-272.563
4024,6.035,4.683,-369.328
4025,3.332,2.493,-359.472
4026,2.866,0.466,-233.233
4027,5.545,-1.002,-98.582
4028,1.048,-0.186,-26.702
4029,-0.489,0.559,-40.682
4030,0.606,1.375,-134.301
4031,5.732,1.654,-260.377
4032,6.105,2.447,-374.315
4033,4.613,2.656,-389.460
4034,1.375,1.678,-278.482
4035,3.099,1.282,-122.977
4036,3.612,0.722,-35.882
4037,0.396,0.000,-34.251
4038,1.748,-0.047,-120.857
4039,3.868,-0.629,-262.638
4040,4.497,-1.002,-382.726
4041,3.961,1.258,-399.339
4042,5.615,2.074,-272.773
4043,-0.419,1.305,-109.230
4044,1.491,-0.350,-10.998
4045,-0.536,0.163,-15.611
4046,0.233,0.606,-98.932
4047,2.447,1.048,-234.864
4048,3.122,1.864,-361.849
4049,6.291,2.027,-412.363
4050,6.594,1.398,-347.217
4051,2.144,0.559,-206.065
4052,-2.563,-0.186,-71.251
4053,0.280,0.047,-16.310
4054,0.746,0.350,-38.492
4055,0.885,1.724,-151.054
4056,3.565,4.404,-305.976
4057,6.687,5.010,-412.061
4058,2.214,2.889,-380.116
4059,4.613,1.002,-226.965
4060,5.266,-0.699,-79.104
4061,-0.489,0.140,-8.784
4062,0.722,0.186,-33.552
4063,1.771,1.048,-129.362
4064,6.198,1.561,-269.628
4065,5.732,2.610,-392.116
4066,4.171,2.610,-391.929
4067,3.146,1.817,-280.369
4068,3.355,0.862,-144.064
4069,2.516,0.373,-38.096
4070,0.326,-0.070,-19.525
4071,1.911,-0.233,-97.278
4072,3.728,-1.048,-244.603
4073,3.798,-1.072,-377.670
4074,5.243,1.538,-408.123
4075,5.382,1.584,-293.417
4076,-1.165,1.375,-141.012
4077,1.561,-0.280,-25.350
4078,-0.909,0.186,-8.784
4079,-0.396,0.513,-74.513
4080,1.678,1.118,-212.985
4081,4.334,1.724,-357.865
4082,6.384,1.981,-417.909
4083,7.130,1.608,-361.546
4084,2.027,0.792,-224.286
4085,-1.748,0.186,-84.346
4086,0.023,0.023,-19.525
4087,0.746,0.350,-39.191
4088,0.280,1.584,-137.400
4089,4.311,4.101,-285.378
4090,5.942,4.171,-392.349
4091,2.214,2.237,-366.416
4092,6.338,0.583,-240.130
4093,4.660,-0.140,-109.953
4094,0.839,0.023,-28.100
4095,0.443,0.117,-28.449
4096,2.540,0.652,-123.886
4097,4.940,1.561,-266.808
4098,5.918,2.330,-372.287
4099,4.031,1.701,-374.827
4100,1.421,0.769,-306.675
4101,0.117,0.070,-183.627
4102,0.955,0.117,-54.825
4103,-0.256,-0.047,-12.419
4104,0.419,0.303,-52.705
4105,5.033,1.002,-172.327
4106,4.823,0.396,-336.918
4107,5.778,1.748,-431.959
4108,3.914,3.984,-365.274
4109,2.540,2.004,-216.900
4110,0.559,0.466,-63.772
4111,0.326,-0.117,-1.724
4112,0.280,0.023,-18.034
4113,0.233,0.746,-121.346
4114,1.375,1.678,-290.365
4115,2.726,2.353,-411.944
4116,5.452,4.567,-427.019
4117,5.406,4.660,-325.431
4118,4.916,3.006,-160.351
4119,2.586,0.862,-34.531
4120,0.303,-0.023,-8.854
4121,1.118,0.326,-60.557
4122,1.165,1.328,-179.643
4123,4.497,3.076,-330.883
4124,2.097,2.679,-390.392
4125,7.899,0.583,-329.905
4126,5.755,0.396,-215.152
4127,2.214,0.303,-91.196
4128,0.419,0.000,-16.217
4129,0.746,0.070,-25.467
4130,2.819,0.746,-133.416
4131,5.778,1.654,-286.637
4132,5.312,1.375,-396.426
4133,1.841,0.280,-421.450
4134,1.491,0.047,-329.672
4135,0.419,0.070,-165.663
4136,1.515,0.256,-31.478
4137,-0.676,-0.093,-11.906
4138,0.256,0.396,-59.205
4139,3.518,1.258,-170.789
4140,6.244,1.515,-319.886
4141,6.920,2.470,-387.316
4142,1.025,3.658,-352.413
4143,1.515,1.841,-244.207
4144,0.746,0.769,-114.310
4145,0.536,0.047,-17.801
4146,0.093,-0.023,-10.951
4147,1.258,0.419,-92.757
4148,2.167,1.165,-253.830
4149,4.427,2.913,-397.731
4150,6.967,5.219,-450.855
4151,4.893,4.916,-367.348
4152,2.959,2.563,-194.019
4153,2.749,0.932,-47.252
4154,0.513,0.023,-4.078
4155,1.538,0.280,-37.653
4156,0.699,0.629,-140.429
4157,0.280,2.400,-272.144
4158,4.637,2.726,-353.391
4159,11.324,0.885,-352.902
4160,6.338,1.282,-285.239
4161,3.355,0.979,-172.094
4162,1.048,0.210,-48.464
4163,0.070,-0.070,-4.311
4164,1.375,0.303,-50.608
4165,3.565,0.909,-180.342
4166,6.081,0.583,-351.737
4167,5.056,-1.421,-471.778
4168,4.171,-1.538,-443.795
4169,2.726,-0.117,-281.977
4170,0.932,0.676,-78.404
4171,0.699,-0.280,1.631
4172,0.256,-0.093,-11.673
4173,-0.303,0.419,-70.133
4174,1.584,0.955,-179.037
4175,4.893,1.235,-301.595
4176,3.076,2.050,-375.177
4177,2.633,2.214,-364.132
4178,4.380,1.584,-267.135
4179,1.305,0.303,-143.248
4180,-2.516,-0.559,-51.959
4181,0.559,0.070,-37.000
4182,0.699,0.629,-111.654
4183,2.167,2.540,-250.615
4184,5.219,5.429,-366.905
4185,6.151,5.755,-391.440
4186,3.379,3.052,-308.725
4187,2.959,-0.350,-148.328
4188,2.167,-0.652,-28.543
4189,-0.210,0.280,-17.731
4190,0.513,0.862,-70.762
4191,-1.165,2.796,-167.550
4192,6.011,2.866,-294.326
4193,11.021,1.981,-381.724
4194,6.081,2.423,-386.314
4195,2.516,1.817,-275.383
4196,2.586,1.048,-106.388
4197,1.375,0.303,-16.729
4198,-0.652,-0.163,-8.807
4199,1.095,0.373,-73.628
4200,5.266,0.839,-233.140
4201,5.149,-0.839,-400.946
4202,4.497,-0.792,-466.606
4203,3.681,2.423,-368.746
4204,1.561,2.074,-152.382
4205,1.724,-0.326,-11.813
4206,0.885,-0.303,-6.198
4207,-0.466,0.513,-54.802
4208,2.027,0.885,-160.723
