accelerometer	 104.0Hz
cycle sample index,accel X,accel Y,accel Z
15044,-0.010,-0.154,1.011
15045,0.292,-0.567,1.005
15046,0.408,-0.286,1.009
15047,0.038,-0.085,1.059
15048,-0.667,0.206,0.994
15049,-0.883,0.106,0.969
15050,-0.426,0.161,0.991
15051,0.321,0.066,1.017
15052,0.100,0.054,1.011
15053,0.022,-0.168,1.010
15054,0.174,-0.473,1.009
15055,0.163,-0.318,0.997
15056,-0.219,-0.236,0.980
15057,-0.683,-0.025,0.979
15058,-0.777,0.118,1.018
15059,-0.504,0.365,1.020
15060,0.312,0.598,1.027
15061,0.012,0.054,1.010
15062,-0.094,0.351,1.006
15063,0.023,0.233,1.017
15064,-0.061,-0.524,1.030
15065,0.004,-0.244,1.016
15066,0.170,0.138,0.983
15067,0.081,-0.010,0.996
15068,-0.234,0.247,1.002
15069,-0.346,0.204,1.005
15070,-0.011,-0.031,1.008
15071,0.053,-0.247,1.007
15072,0.068,-0.264,1.002
15073,-0.181,0.174,0.989
15074,-0.464,0.545,0.986
15075,-0.468,0.692,1.017
15076,0.314,0.730,1.037
15077,0.507,-0.619,1.017
15078,-0.116,-0.212,1.007
15079,-0.022,-0.220,1.010
15080,0.060,-0.622,1.017
15081,0.198,-0.464,1.029
15082,0.085,-0.198,1.014
15083,-0.590,0.072,0.979
15084,-1.099,0.473,0.975
15085,-0.787,0.417,0.986
15086,0.516,0.312,1.030
15087,0.172,-0.191,1.014
15088,-0.056,0.152,1.006
15089,-0.003,-0.249,0.998
15090,-0.044,-0.283,0.989
15091,-0.092,-0.212,0.989
15092,-0.178,-0.189,1.029
15093,-0.588,-0.042,1.048
15094,-0.279,0.828,0.995
15095,0.085,0.361,0.993
15096,0.141,0.312,1.021
15097,0.188,0.497,1.018
15098,-0.162,0.023,1.024
15099,-0.199,-0.060,1.012
15100,0.236,-0.101,0.990
15101,0.815,-0.301,1.006
15102,0.512,-0.473,1.016
15103,-1.020,-0.133,0.995
15104,-0.150,0.361,1.010
15105,0.106,-0.123,1.010
15106,0.212,-0.027,1.005
15107,0.002,0.121,0.995
15108,-0.497,0.307,0.991
15109,-0.602,0.685,1.023
15110,0.218,0.284,1.048
15111,0.491,-0.425,0.996
15112,-0.065,-0.160,1.008
15113,-0.037,-0.273,1.007
15114,0.049,-0.721,1.018
15115,0.208,-0.538,1.025
15116,-0.006,-0.151,1.004
15117,-0.733,0.302,0.980
15118,-1.298,0.502,0.962
15119,-0.818,0.629,0.999
15120,0.500,0.416,1.032
15121,0.561,-0.305,1.021
15122,0.002,0.016,1.007
15123,0.101,-0.343,0.996
15124,0.048,-0.395,0.984
15125,-0.176,-0.234,1.006
15126,-0.502,-0.021,1.060
15127,-0.739,0.039,0.995
15128,-0.011,0.599,1.007
15129,0.133,0.491,0.984
15130,0.089,0.238,1.022
15131,0.187,0.521,1.022
15132,-0.172,-0.033,1.017
15133,-0.153,-0.016,0.997
15134,0.354,-0.251,0.996
15135,0.817,-0.402,1.010
15136,0.304,-0.408,1.022
15137,-1.006,0.177,1.000
15138,-0.312,0.496,1.004
15139,0.031,0.354,1.007
15140,0.136,0.369,0.992
15141,0.099,0.363,0.996
15142,0.272,0.169,1.025
15143,0.895,-0.464,1.097
15144,0.748,-0.660,0.986
15145,-0.559,-0.270,0.989
15146,-0.786,0.265,0.993
15147,0.023,-0.389,1.011
15148,0.256,-0.706,1.022
15149,0.380,-0.246,1.018
15150,-0.179,-0.069,0.997
15151,-0.968,0.089,0.960
15152,-1.122,0.304,0.993
15153,-0.333,0.247,1.018
15154,0.643,0.256,1.033
15155,0.040,0.022,1.010
15156,-0.004,0.166,1.002
15157,0.141,-0.394,0.992
15158,0.044,-0.413,1.002
15159,-0.186,-0.429,1.054
15160,-0.459,-0.058,1.020
15161,-0.525,0.467,0.974
15162,-0.139,0.491,1.000
15163,0.023,0.193,1.005
15164,0.020,0.170,1.012
15165,-0.084,0.012,1.015
15166,-0.158,0.085,1.000
15167,-0.139,0.224,0.990
15168,0.135,0.280,0.996
15169,0.355,0.367,1.021
15170,0.142,0.276,1.027
15171,-0.270,-0.511,1.011
15172,0.030,-0.226,1.010
15173,0.247,-0.489,1.003
15174,0.220,-0.075,1.002
15175,-0.162,0.119,1.011
15176,-0.633,0.543,1.062
15177,-0.606,0.144,0.975
15178,0.101,0.018,0.995
15179,0.334,-0.034,1.011
15180,-0.027,-0.034,1.009
15181,0.105,0.066,1.013
15182,0.337,-0.269,1.016
15183,0.227,-0.426,1.006
15184,-0.065,-0.429,0.984
15185,-0.354,-0.363,0.986
15186,-0.557,-0.231,1.002
15187,-0.607,0.030,1.020
15188,-0.157,0.799,1.015
15189,-0.023,0.167,1.012
15190,-0.094,0.332,1.000
15191,0.032,-0.230,0.999
15192,0.040,-0.479,1.036
15193,0.123,-0.565,1.041
15194,0.044,0.070,0.988
15195,-0.429,0.244,0.982
15196,-0.549,0.232,0.995
15197,0.009,0.442,1.010
15198,-0.003,0.233,1.010
15199,-0.062,0.087,1.008
15200,-0.135,0.354,0.999
15201,-0.087,0.324,0.980
15202,0.359,0.248,1.005
15203,0.766,0.317,1.042
15204,0.392,-0.015,1.036
15205,-0.642,-0.563,0.998
15206,0.002,-0.179,1.011
15207,0.313,-0.609,1.005
15208,0.427,-0.279,1.009
15209,0.006,-0.064,1.060
15210,-0.709,0.175,0.990
15211,-0.915,0.160,0.968
15212,-0.447,0.187,0.991
15213,0.363,0.092,1.018
15214,0.121,0.001,1.011
15215,0.024,-0.174,1.009
15216,0.175,-0.514,1.008
15217,0.157,-0.368,0.996
15218,-0.226,-0.269,0.979
15219,-0.744,-0.024,0.977
15220,-0.877,0.129,1.018
15221,-0.619,0.393,1.017
15222,0.311,0.633,1.027
15223,0.140,0.082,1.013
15224,-0.078,0.349,1.006
15225,0.072,0.317,1.022
15226,-0.118,-0.496,1.026
15227,-0.024,-0.216,1.017
15228,0.194,0.125,0.985
15229,0.188,-0.057,0.995
15230,-0.126,0.097,1.003
15231,-0.448,0.186,1.004
15232,-0.030,0.073,1.009
15233,0.070,-0.307,1.007
15234,0.078,-0.302,1.002
15235,-0.199,0.227,0.989
15236,-0.536,0.551,0.987
15237,-0.589,0.731,1.009
15238,0.235,0.745,1.041
15239,0.725,-0.528,1.018
15240,-0.117,-0.232,1.008
15241,-0.014,-0.167,1.009
15242,0.047,-0.635,1.017
15243,0.175,-0.517,1.028
15244,0.093,-0.191,1.014
15245,-0.590,0.093,0.978
15246,-1.118,0.478,0.975
15247,-0.810,0.453,0.985
15248,0.501,0.309,1.032
15249,0.234,-0.188,1.015
15250,-0.047,0.157,1.005
15251,-0.002,-0.183,0.997
15252,-0.029,-0.282,0.990
15253,-0.070,-0.204,0.990
15254,-0.132,-0.238,1.028
15255,-0.569,-0.129,1.048
15256,-0.312,0.833,0.995
15257,0.086,0.411,0.990
15258,0.148,0.323,1.021
15259,0.199,0.489,1.016
15260,-0.132,0.030,1.024
15261,-0.183,-0.075,1.011
15262,0.222,-0.128,0.990
15263,0.794,-0.322,1.006
15264,0.495,-0.553,1.015
15265,-1.040,-0.102,0.993
15266,-0.142,0.418,1.009
15267,0.091,-0.008,1.009
15268,0.210,0.059,1.005
15269,0.023,0.119,0.991
15270,-0.397,0.278,0.996
15271,-0.408,0.588,1.029
15272,0.314,0.078,1.045
15273,0.276,-0.345,0.991
15274,-0.079,-0.159,1.008
15275,0.024,-0.237,1.009
15276,0.031,-0.846,1.017
15277,0.208,-0.544,1.025
15278,-0.001,-0.109,1.004
15279,-0.795,0.336,0.981
15280,-1.365,0.545,0.961
15281,-0.799,0.680,1.000
15282,0.611,0.363,1.034
15283,0.531,-0.324,1.018
15284,0.008,0.021,1.007
15285,0.133,-0.395,0.996
15286,0.084,-0.444,0.985
15287,-0.147,-0.347,1.009
15288,-0.500,-0.157,1.062
15289,-0.827,0.084,0.985
15290,-0.071,0.734,1.007
15291,0.115,0.420,0.984
15292,0.123,0.327,1.024
15293,0.164,0.540,1.019
15294,-0.271,-0.100,1.018
15295,-0.131,-0.008,0.993
15296,0.489,-0.259,0.999
15297,0.893,-0.397,1.015
15298,0.174,-0.485,1.019
15299,-1.089,0.280,0.997
15300,-0.181,0.480,1.006
15301,0.059,0.388,1.005
15302,0.136,0.326,0.994
15303,0.080,0.403,0.997
15304,0.249,0.194,1.026
15305,0.899,-0.427,1.091
15306,0.720,-0.615,0.987
15307,-0.589,-0.309,0.988
15308,-0.671,0.211,0.996
15309,0.043,-0.407,1.012
15310,0.339,-0.695,1.024
15311,0.350,-0.384,1.016
15312,-0.238,-0.109,0.995
15313,-1.057,0.066,0.961
15314,-1.196,0.340,0.992
15315,-0.352,0.296,1.018
15316,0.711,0.172,1.031
15317,0.004,0.025,1.010
15318,-0.001,-0.001,1.000
15319,0.080,-0.427,0.988
15320,-0.039,-0.297,1.002
15321,-0.285,-0.237,1.053
15322,-0.529,0.065,1.016
15323,-0.450,0.416,0.978
15324,0.126,0.674,0.997
15325,0.037,0.107,1.017
15326,0.189,0.544,1.016
15327,-0.101,-0.009,1.017
15328,-0.173,0.011,1.001
15329,0.138,-0.355,0.995
15330,0.627,-0.387,1.002
15331,0.320,0.042,1.024
15332,-0.570,0.208,1.009
15333,-0.586,0.102,1.003
15334,-0.008,-0.045,1.007
15335,0.009,0.342,0.996
15336,0.056,0.438,0.998
15337,0.054,0.174,1.016
15338,0.559,-0.248,1.084
15339,0.659,-0.517,0.991
15340,-0.055,-0.309,0.994
15341,-0.933,0.315,0.988
15342,0.012,-0.091,1.009
15343,0.187,-0.502,1.018
15344,0.379,-0.327,1.018
15345,-0.002,-0.205,1.000
15346,-0.613,-0.040,0.965
15347,-0.830,0.040,0.996
15348,-0.440,0.054,1.015
15349,0.187,0.395,1.031
15350,0.004,0.164,1.009
15351,-0.054,0.275,1.005
15352,0.078,-0.270,0.995
15353,0.069,-0.366,1.003
15354,-0.134,-0.593,1.058
15355,-0.267,-0.147,1.014
15356,-0.435,0.343,0.970
15357,-0.472,0.359,0.993
15358,0.092,0.580,1.008
15359,0.058,0.387,1.015
15360,0.007,0.471,1.012
15361,-0.178,-0.015,1.004
15362,0.030,-0.081,0.990
15363,0.452,0.057,1.000
15364,0.701,0.084,1.025
15365,0.265,0.053,1.032
15366,-0.684,-0.372,1.006
15367,-0.183,-0.122,1.006
15368,0.189,-0.535,1.004
15369,0.253,-0.217,1.003
15370,-0.007,-0.034,1.012
15371,-0.584,0.414,1.057
15372,-0.750,0.185,0.969
15373,-0.243,0.052,0.989
15374,0.375,0.092,1.013
15375,0.016,0.034,1.009
15376,0.038,0.073,1.011
15377,0.228,-0.130,1.013
15378,0.206,-0.244,1.004
15379,0.010,-0.348,0.988
15380,-0.159,-0.383,0.988
15381,-0.322,-0.356,1.002
15382,-0.616,-0.228,1.017
15383,-0.298,0.995,1.020
15384,-0.028,0.126,1.008
15385,-0.062,0.319,1.004
15386,0.045,-0.140,0.999
15387,-0.053,-0.306,1.037
15388,-0.123,-0.454,1.032
15389,-0.016,0.183,0.986
15390,-0.184,0.226,0.984
15391,-0.276,0.108,0.999
15392,-0.048,0.454,1.008
15393,-0.003,0.216,1.011
15394,0.025,0.238,1.009
15395,-0.020,0.397,1.001
15396,-0.021,0.180,0.982
15397,0.358,0.093,1.000
15398,0.767,0.182,1.041
15399,0.528,0.011,1.037
15400,-0.608,-0.601,1.002
15401,-0.257,-0.100,1.006
15402,0.224,-0.503,1.007
15403,0.405,-0.545,1.006
15404,0.081,-0.463,1.052
15405,-0.412,-0.008,1.003
15406,-1.006,0.185,0.969
15407,-1.057,0.422,0.974
15408,-0.179,0.418,1.009
15409,0.619,-0.072,1.021
15410,-0.003,-0.030,1.008
15411,0.042,-0.198,1.007
15412,0.080,-0.307,0.997
15413,-0.069,-0.268,0.988
15414,-0.315,-0.159,0.981
15415,-0.464,0.033,1.016
15416,-0.535,0.212,1.023
15417,-0.215,0.454,1.025
15418,0.097,0.355,1.006
15419,0.055,0.155,1.013
15420,0.020,0.208,1.017
15421,-0.176,-0.165,1.019
15422,-0.241,-0.229,1.019
15423,-0.069,0.128,0.989
15424,0.152,0.089,0.986
15425,0.185,0.259,1.005
15426,-0.184,0.061,1.012
15427,-0.263,0.271,1.007
15428,0.009,-0.052,1.010
15429,0.120,-0.095,1.006
15430,0.069,0.097,0.997
15431,-0.150,0.370,0.984
15432,-0.277,0.453,1.012
15433,0.232,0.431,1.054
15434,0.655,-0.132,1.025
15435,-0.367,-0.514,0.990
15436,0.009,-0.030,1.008
15437,0.095,-0.490,1.016
15438,0.181,-0.763,1.024
15439,0.232,-0.530,1.024
15440,-0.322,-0.050,0.993
15441,-1.192,0.444,0.971
15442,-1.448,0.674,0.965
15443,-0.229,0.677,1.016
15444,1.024,-0.043,1.036
15445,0.052,-0.254,1.010
15446,0.047,-0.287,1.002
15447,0.081,-0.516,0.991
15448,-0.059,-0.370,0.984
15449,-0.339,-0.107,1.016
15450,-0.830,0.052,1.061
15451,-0.720,0.247,0.977
15452,0.416,0.940,0.999
15453,0.048,0.111,1.017
15454,0.157,0.454,1.020
15455,-0.063,0.284,1.018
15456,-0.312,-0.077,1.014
15457,0.045,-0.031,0.989
15458,0.753,-0.216,1.003
15459,0.800,-0.376,1.021
15460,-0.442,-0.385,1.007
15461,-0.780,0.581,0.999
15462,-0.007,0.269,1.010
15463,0.164,0.255,1.003
15464,0.139,0.179,0.994
15465,-0.019,0.303,1.002
15466,0.203,0.183,1.042
15467,0.736,-0.218,1.062
15468,0.197,-0.398,0.977
15469,-0.767,-0.229,0.994
15470,-0.001,-0.132,1.008
15471,0.037,-0.853,1.015
15472,0.460,-0.599,1.028
15473,0.237,-0.186,1.009
15474,-0.711,0.073,0.984
15475,-1.453,0.303,0.956
15476,-1.118,0.503,0.998
15477,0.255,0.364,1.029
15478,0.765,-0.208,1.025
15479,-0.016,0.074,1.007
15480,0.078,-0.296,0.996
15481,0.068,-0.469,0.986
15482,-0.146,-0.259,1.008
15483,-0.546,-0.070,1.074
15484,-0.735,0.217,0.982
15485,-0.206,0.447,0.988
15486,0.240,0.550,0.999
15487,0.041,0.144,1.019
15488,0.195,0.577,1.019
15489,-0.198,-0.098,1.015
15490,-0.169,-0.004,0.996
15491,0.289,-0.360,0.995
15492,0.687,-0.340,1.010
15493,0.177,0.050,1.024
15494,-0.884,0.229,1.001
15495,-0.274,0.203,1.006
15496,0.037,-0.040,1.007
15497,0.056,0.340,0.993
15498,0.025,0.420,0.998
15499,0.051,0.202,1.025
15500,0.608,-0.204,1.082
15501,0.638,-0.425,0.989
15502,-0.407,-0.210,0.988
15503,-0.532,0.159,0.998
15504,0.020,-0.283,1.010
15505,0.203,-0.728,1.019
15506,0.387,-0.271,1.018
15507,-0.148,-0.055,0.997
15508,-0.918,0.115,0.960
15509,-1.066,0.261,0.995
15510,-0.310,0.237,1.019
15511,0.577,0.279,1.032
15512,0.033,0.021,1.010
15513,-0.022,0.244,1.003
15514,0.133,-0.395,0.994
15515,0.042,-0.421,1.003
15516,-0.187,-0.477,1.054
15517,-0.407,-0.046,1.019
15518,-0.493,0.452,0.971
15519,-0.216,0.357,1.000
15520,0.055,0.379,1.006
15521,0.033,0.239,1.012
15522,-0.038,0.190,1.015
15523,-0.172,0.063,1.002
15524,-0.080,0.123,0.991
15525,0.289,0.194,0.998
15526,0.501,0.247,1.024
15527,0.162,0.170,1.027
15528,-0.487,-0.427,1.008
15529,0.026,-0.227,1.009
15530,0.245,-0.537,1.002
15531,0.225,-0.060,1.002
15532,-0.128,0.082,1.010
15533,-0.629,0.523,1.062
15534,-0.629,0.173,0.972
15535,0.028,0.019,0.993
15536,0.357,-0.004,1.011
15537,-0.030,-0.066,1.008
15538,0.111,0.101,1.013
15539,0.323,-0.262,1.016
15540,0.221,-0.431,1.005
15541,-0.022,-0.485,0.987
15542,-0.299,-0.434,0.986
15543,-0.584,-0.310,1.000
15544,-0.693,0.041,1.017
15545,-0.182,0.917,1.015
15546,-0.025,0.203,1.013
15547,-0.114,0.415,1.000
15548,0.008,-0.211,1.000
15549,0.058,-0.472,1.037
15550,0.212,-0.602,1.043
15551,0.147,0.020,0.989
15552,-0.363,0.236,0.983
15553,-0.639,0.241,0.994
15554,-0.027,0.402,1.009
15555,-0.008,0.198,1.010
15556,-0.055,0.068,1.009
15557,-0.120,0.366,1.000
15558,-0.094,0.336,0.981
15559,0.319,0.287,1.003
15560,0.725,0.345,1.041
15561,0.408,0.015,1.036
15562,-0.574,-0.628,0.998
15563,-0.005,-0.193,1.012
15564,0.296,-0.642,1.006
15565,0.438,-0.348,1.009
15566,0.040,-0.092,1.058
15567,-0.721,0.285,0.994
15568,-1.006,0.187,0.968
15569,-0.549,0.228,0.987
15570,0.390,0.111,1.018
15571,0.228,-0.027,1.013
15572,0.018,-0.132,1.009
15573,0.188,-0.505,1.009
15574,0.193,-0.464,0.999
15575,-0.184,-0.314,0.980
15576,-0.744,-0.026,0.976
15577,-0.938,0.108,1.017
15578,-0.713,0.362,1.016
15579,0.191,0.648,1.026
15580,0.280,0.124,1.016
15581,-0.066,0.351,1.007
15582,0.092,0.304,1.022
15583,-0.143,-0.478,1.023
15584,-0.067,-0.213,1.018
15585,0.172,0.132,0.987
15586,0.225,-0.043,0.994
15587,-0.047,0.056,1.003
15588,-0.495,0.115,1.004
15589,-0.056,0.205,1.007
15590,0.062,-0.270,1.009
15591,0.106,-0.315,1.003
15592,-0.124,0.126,0.992
15593,-0.453,0.508,0.986
15594,-0.600,0.671,1.005
15595,0.068,0.738,1.036
15596,0.844,-0.283,1.028
15597,-0.181,-0.399,1.005
15598,-0.021,-0.123,1.008
15599,0.049,-0.548,1.015
15600,0.158,-0.570,1.026
15601,0.155,-0.281,1.018
15602,-0.466,-0.023,0.982
15603,-1.075,0.410,0.975
15604,-0.963,0.442,0.980
15605,0.223,0.409,1.027
15606,0.392,-0.169,1.018
15607,-0.055,0.153,1.006
15608,-0.032,-0.161,0.998
15609,-0.052,-0.246,0.991
15610,-0.072,-0.219,0.988
15611,-0.112,-0.215,1.027
15612,-0.491,-0.159,1.054
15613,-0.444,0.627,0.993
15614,0.133,0.677,0.987
15615,0.105,0.225,1.020
15616,0.230,0.549,1.017
15617,-0.090,0.122,1.022
15618,-0.234,-0.054,1.013
15619,0.123,-0.084,0.990
15620,0.797,-0.307,1.005
15621,0.694,-0.460,1.017
15622,-0.943,-0.248,0.996
15623,-0.263,0.474,1.009
15624,0.072,-0.107,1.010
15625,0.259,-0.142,1.006
15626,0.108,0.071,0.996
15627,-0.401,0.183,0.993
15628,-0.719,0.610,1.017
15629,-0.017,0.446,1.051
15630,0.565,-0.240,0.997
15631,-0.063,-0.333,1.003
15632,-0.036,-0.176,1.006
15633,-0.042,-0.775,1.014
15634,0.150,-0.614,1.023
15635,0.081,-0.168,1.010
15636,-0.588,0.281,0.985
15637,-1.284,0.555,0.964
15638,-1.005,0.728,0.991
15639,0.275,0.532,1.028
15640,0.818,-0.266,1.027
15641,0.007,-0.038,1.009
15642,0.096,-0.269,0.998
15643,0.101,-0.431,0.986
15644,-0.080,-0.344,1.002
15645,-0.386,-0.151,1.047
15646,-0.757,0.051,1.012
15647,-0.283,0.443,0.997
15648,0.194,0.656,0.987
15649,0.087,0.218,1.023
15650,0.189,0.536,1.020
15651,-0.156,0.014,1.016
15652,-0.192,-0.044,1.000
15653,0.302,-0.234,0.996
15654,0.835,-0.367,1.007
15655,0.390,-0.490,1.021
15656,-0.944,0.112,1.001
15657,-0.384,0.543,1.003
15658,0.019,0.347,1.007
15659,0.135,0.385,0.996
15660,0.105,0.403,0.992
15661,0.224,0.270,1.020
15662,0.816,-0.358,1.102
15663,0.904,-0.638,0.991
15664,-0.203,-0.475,0.992
15665,-1.066,0.229,0.990
15666,0.015,-0.181,1.009
15667,0.226,-0.703,1.021
15668,0.415,-0.492,1.021
15669,0.043,-0.232,1.001
15670,-0.827,0.017,0.972
15671,-1.246,0.269,0.979
15672,-0.685,0.328,1.013
15673,0.586,0.182,1.032
15674,0.109,-0.008,1.012
15675,-0.048,0.176,1.004
15676,0.059,-0.331,0.993
15677,0.046,-0.404,0.993
15678,-0.112,-0.375,1.025
15679,-0.458,-0.165,1.062
15680,-0.585,0.353,0.973
15681,-0.176,0.690,0.996
15682,0.055,0.251,1.004
15683,0.153,0.463,1.018
15684,-0.024,0.213,1.013
15685,-0.236,0.018,1.010
15686,-0.051,-0.181,0.994
15687,0.553,-0.404,0.997
15688,0.585,-0.100,1.023
15689,-0.184,0.167,1.017
15690,-0.803,0.152,1.000
15691,-0.106,-0.025,1.008
15692,0.011,0.242,1.000
15693,0.027,0.422,0.994
15694,-0.003,0.264,1.010
15695,0.328,-0.003,1.083
15696,0.674,-0.415,1.004
15697,0.316,-0.427,0.995
15698,-0.869,0.137,0.989
15699,-0.132,0.058,1.004
15700,0.115,-0.424,1.014
15701,0.348,-0.403,1.021
15702,0.173,-0.274,1.008
15703,-0.473,-0.022,0.972
15704,-0.883,0.070,0.985
15705,-0.618,0.082,1.008
15706,0.096,0.180,1.030
15707,0.123,0.342,1.017
15708,-0.039,0.210,1.008
15709,0.048,-0.139,0.996
15710,0.094,-0.412,0.998
15711,-0.077,-0.382,1.026
15712,-0.361,-0.316,1.054
15713,-0.391,0.324,0.976
15714,-0.498,0.264,0.983
15715,0.127,0.621,1.006
15716,0.032,0.242,1.012
15717,0.096,0.584,1.015
15718,-0.112,0.076,1.006
15719,-0.087,-0.174,0.997
15720,0.322,-0.135,0.993
15721,0.590,0.075,1.019
15722,0.299,0.139,1.029
15723,-0.517,-0.097,1.013
15724,-0.338,-0.193,1.006
15725,0.114,-0.416,1.006
15726,0.209,-0.229,1.003
15727,0.071,-0.024,1.005
15728,-0.297,0.286,1.068
15729,-0.562,0.170,0.982
15730,-0.256,0.004,0.983
15731,0.168,0.049,1.006
15732,-0.038,0.055,1.007
15733,0.023,0.087,1.011
15734,0.227,0.061,1.014
15735,0.241,-0.342,1.010
15736,0.081,-0.383,0.991
15737,-0.054,-0.481,0.988
15738,-0.256,-0.448,0.996
15739,-0.641,-0.327,1.014
15740,-0.484,0.815,1.022
15741,-0.086,0.357,1.007
15742,-0.065,0.334,1.005
15743,0.057,-0.159,1.000
15744,0.001,-0.231,1.013
15745,-0.179,-0.528,1.055
15746,-0.069,0.069,0.995
15747,-0.171,0.291,0.979
15748,-0.289,0.172,0.996
15749,-0.035,0.418,1.008
15750,-0.010,0.106,1.010
15751,0.012,0.048,1.010
15752,-0.027,0.244,1.005
15753,-0.160,0.316,0.986
15754,-0.011,0.362,0.987
15755,0.435,0.435,1.023
15756,0.611,0.331,1.044
15757,-0.119,-0.599,1.017
15758,-0.199,-0.267,1.002
15759,0.193,-0.485,1.008
15760,0.419,-0.565,1.006
15761,0.274,-0.508,1.036
15762,-0.488,0.062,1.024
15763,-1.003,0.166,0.974
15764,-1.107,0.422,0.969
15765,-0.343,0.405,1.002
15766,0.751,0.091,1.023
15767,0.041,-0.087,1.010
15768,0.046,-0.154,1.009
15769,0.146,-0.318,1.004
15770,0.014,-0.289,0.989
15771,-0.307,-0.170,0.981
15772,-0.504,-0.030,1.003
15773,-0.528,0.174,1.023
15774,-0.263,0.131,1.020
15775,0.090,0.713,1.017
15776,0.014,0.036,1.011
15777,0.087,0.340,1.017
15778,-0.163,-0.207,1.019
15779,-0.239,-0.306,1.019
15780,-0.126,0.051,1.001
15781,0.030,0.153,0.977
15782,0.111,0.234,1.000
15783,-0.061,0.313,1.010
15784,-0.275,0.132,1.008
15785,-0.013,-0.022,1.009
15786,0.082,-0.224,1.007
15787,0.092,-0.099,1.003
15788,-0.129,0.305,0.987
15789,-0.413,0.443,0.990
15790,-0.279,0.578,1.026
15791,0.579,0.247,1.057
15792,0.086,-0.474,0.989
15793,-0.027,-0.047,1.010
15794,-0.033,-0.267,1.007
15795,0.059,-0.773,1.019
15796,0.215,-0.669,1.027
15797,0.020,-0.136,1.013
15798,-0.871,0.401,0.973
15799,-1.522,0.687,0.965
15800,-0.904,0.841,0.985
15801,0.908,0.411,1.041
15802,0.531,-0.487,1.018
15803,0.043,-0.221,1.007
15804,0.130,-0.562,0.996
15805,0.014,-0.413,0.984
15806,-0.298,-0.268,0.997
15807,-0.704,0.167,1.029
15808,-1.047,0.155,1.022
15809,0.112,0.680,1.007
15810,0.282,0.399,0.996
15811,0.113,0.298,1.019
15812,0.126,0.514,1.019
15813,-0.277,0.039,1.018
15814,-0.229,-0.044,1.001
15815,0.404,-0.182,0.996
15816,0.967,-0.223,1.008
15817,0.353,-0.547,1.021
15818,-1.143,0.213,0.996
15819,-0.142,0.459,1.007
15820,0.107,0.159,1.011
15821,0.202,0.192,0.998
15822,0.002,0.315,0.989
15823,-0.083,0.361,1.015
15824,0.407,0.101,1.083
15825,0.747,-0.223,1.003
15826,-0.531,-0.554,0.977
15827,-0.149,-0.058,1.008
15828,0.036,-0.473,1.010
15829,0.147,-0.984,1.022
15830,0.488,-0.393,1.026
15831,-0.141,-0.020,0.996
15832,-1.237,0.268,0.968
15833,-1.559,0.530,0.963
15834,-0.571,0.583,1.017
15835,1.047,0.076,1.039
15836,0.225,-0.290,1.011
15837,0.061,-0.208,1.003
15838,0.122,-0.511,0.988
15839,-0.051,-0.438,0.990
15840,-0.438,-0.045,1.022
15841,-0.997,0.081,1.047
15842,-0.692,0.473,0.978
15843,0.465,0.710,1.003
15844,0.061,0.089,1.008
15845,0.148,0.448,1.023
15846,0.048,0.352,1.013
15847,-0.273,-0.076,1.009
15848,-0.008,-0.203,0.993
15849,0.678,-0.436,0.998
15850,0.670,-0.304,1.025
15851,-0.351,0.078,1.017
15852,-0.976,0.299,0.997
15853,-0.035,0.129,1.007
15854,0.040,0.321,0.998
15855,-0.019,0.391,0.993
15856,-0.041,0.297,1.010
15857,0.378,0.017,1.086
15858,0.768,-0.374,1.003
15859,0.198,-0.476,0.994
15860,-0.846,0.246,0.990
15861,-0.014,-0.126,1.005
15862,0.143,-0.651,1.017
15863,0.399,-0.288,1.022
15864,0.080,-0.125,1.003
15865,-0.708,0.123,0.969
15866,-1.047,0.204,0.984
15867,-0.518,0.171,1.013
15868,0.364,0.187,1.030
15869,0.237,0.190,1.019
15870,-0.004,0.175,1.007
15871,0.160,-0.346,0.995
15872,0.093,-0.447,0.997
15873,-0.193,-0.270,1.028
15874,-0.585,-0.105,1.043
15875,-0.509,0.370,0.977
15876,-0.223,0.150,0.992
15877,0.216,0.604,1.007
15878,0.037,0.181,1.014
15879,0.035,0.213,1.015
15880,-0.107,0.080,1.005
15881,-0.146,0.040,0.994
15882,0.161,0.160,0.991
15883,0.432,0.238,1.018
15884,0.268,0.260,1.028
15885,-0.411,-0.357,1.014
15886,-0.071,-0.198,1.006
15887,0.189,-0.574,1.004
15888,0.245,-0.176,1.002
15889,0.026,-0.011,1.006
15890,-0.517,0.437,1.062
15891,-0.686,0.371,0.983
15892,-0.226,0.025,0.986
15893,0.406,-0.043,1.010
15894,0.008,-0.056,1.007
15895,0.036,0.058,1.011
15896,0.281,-0.069,1.015
15897,0.278,-0.450,1.010
15898,0.067,-0.460,0.989
15899,-0.180,-0.467,0.985
15900,-0.481,-0.367,0.994
15901,-0.792,-0.197,1.013
15902,-0.317,0.965,1.022
15903,-0.029,0.167,1.010
15904,-0.110,0.498,1.004
15905,-0.024,-0.066,0.999
15906,0.033,-0.300,1.013
15907,0.160,-0.797,1.061
15908,0.224,-0.110,1.002
15909,-0.167,0.202,0.981
15910,-0.677,0.223,0.989
15911,-0.182,0.452,1.006
15912,-0.008,0.195,1.011
15913,-0.030,0.141,1.009
15914,-0.100,0.249,1.003
15915,-0.133,0.370,0.984
15916,0.155,0.272,0.992
15917,0.662,0.303,1.030
